contact_id,name,email,phone,account,region,deal_value,stage,last_activity,owner
CON-00205,Christopher Chambers,jillromero@example.org,2627767202114,Vance Inc,West,263150.56,Closed Won,2025-01-26,Steven Mann
CON-00206,Mark Harmon,piercezachary@example.org,4856177631571,"Smith, Smith and Snow",South,183602.9,Prospect,2025-10-23,Brian Willis
CON-00207,Raven Hernandez,collinsjames@example.net,1217802539014,Alexander-Hoover,APAC,-297596.75,Proposal,2025-11-11,Robert Warren
CON-00208,Jennifer Mullins,dixonjose@example.com,3055255536555,Ayala-Rodgers,APAC,417491.53,Closed Won,2024-05-14,Joshua Elliott
CON-00209,Savannah Hughes,vasquezjohn@example.net,4830959146258,Hall-Young,East,277533.19,Qualified,2025-02-07,Karen Walker DDS
CON-00210,Sheryl Brown,kimbrandon@example.org,5648137107256,Coleman-Brown,South,286531.52,Prospect,2025-11-30,Ashley Taylor
CON-00211,Charles Martin,dwilson@example.org,1300221490188,Sanchez-Wright,North,424999.33,Closed Won,2024-10-05,Brian Meyer
CON-00212,Evan Taylor,williamsmarcus@example.com,7692020069071,Rivera LLC,APAC,63774.45,Closed Won,2025-10-03,Amy Gonzalez
CON-00213,Michael Smith Jr.,greenrhonda@example.net,,Smith and Sons,APAC,182760.44,Prospect,2024-12-05,Roger Brandt
CON-00214,Phyllis Hernandez,mallorythomas@example.com,2969208654471,Cook-Perez,North,46597.63,CLOSED WON,2025-08-07,Xavier Castillo
CON-00215,Michael Russell,qmcdaniel@example.com,8630328143838,Wiggins LLC,South,325217.02,Proposal,2024-06-27,Mary Alexander
CON-00216,Emily Nunez,,4196601578151,Baker Group,East,67003.99,Prospect,2026-03-29,Samuel Wilkins
CON-00217,Mary Brown,nicholasmcfarland@example.org,3298420650988,Hamilton and Sons,East,182696.84,Qualified,2025-01-09,
CON-00218,Darlene Benton,erin67@example.net,1348770184898,Lopez and Sons,South,406210.79,Closed Won,2026-01-14,Paula Jacobs
CON-00219,Richard Wallace,dstephens@example.com,,"Coleman, Flores and Smith",APAC,372093.19,Closed Lost,2025-08-11,Andrew Foster
CON-00220,Mariah Fox,bruce17@example.com,3462230208327,Spencer Inc,West,498803.81,Proposal,2026-04-13,Hannah Lester
CON-00221,Ryan Patterson,,5662629672727,Contreras-Wallace,East,203697.69,Closed Won,2025-12-24,Samantha Brown
CON-00222,Hannah Thomas,lgraham@example.org,2168644310918,"Carpenter, Becker and Fox",East,-126487.78,Closed Lost,2026-01-14,Tamara Martinez
CON-00223,Tony Lawrence,amandamartinez@example.net,,"Howard, Lopez and Kelly",APAC,287603.56,Proposal,2025-03-28,Gloria Ward
CON-00224,Edwin Roberts,xhill@example.com,6852813357511,Hunt Inc,APAC,11771.64,Closed Won,2025-03-10,Susan White
CON-00225,Leon Dunn,kimcochran@example.com,0153462890237,"Henry, Ryan and Smith",East,450271.14,Closed Lost,2025-01-03,William Jackson
CON-00226,Erin Cervantes,fcampbell@example.org,4648534821583,Davis-Snyder,APAC,59342.92,Qualified,2025-03-13,Michael Li
CON-00227,Stephen Wright,jesse78@example.com,4542746664228,Pugh Ltd,APAC,340216.75,Prospect,2024-08-13,Gary Leach
CON-00228,Melanie Webster,cstafford@example.net,1370316589829,Ellis Group,APAC,55055.77,Closed Lost,2026-04-25,Nicole Berry
CON-00229,Chloe Williams,,1711377235709,"Rose, Wallace and Thomas",North,101753.29,Closed Won,2025-02-19,Erik Stout
CON-00230,George Jordan,njackson@example.net,8536165438615,Clark-Hoffman,South,203230.45,Closed Won,2025-11-12,Kristen Moran
CON-00231,Samantha Lee,nicolemorris@example.org,,Robinson-White,East,209114.59,Proposal,2024-06-09,Charles Montgomery
CON-00232,Julie Parker,hjohnston@example.org,4540651921692,"Morrison, Deleon and Best",North,50017.65,Closed Won,2024-06-19,Trevor Carter
CON-00233,Gerald Wilson,jason80@example.net,0228862642937,Jennings Ltd,West,384081.65,Closed Lost,2025-04-29,Heather Williams
CON-00234,Mrs. Sandra Scott,mossdaniel@example.org,6757107968409,"Carter, Black and Franklin",North,398463.72,Prospect,2026-04-12,Rachel Owens
CON-00235,Daniel Acevedo,brianwhite@example.com,1495358383568,Edwards-Newman,South,319082.21,Closed Won,2024-08-04,Paula Dyer
CON-00236,Michael Hayes,maddenlisa@example.net,8541785520566,"Jones, Lewis and Ford",APAC,410346.2,Closed Won,2024-10-25,Tracy Rojas
CON-00237,Dorothy Jones,murphykathleen@example.org,1349572791638,Morales Inc,South,387627.37,Qualified,2026-04-16,Julie Daniel
CON-00238,Richard Hill,sean87@example.net,9111516906874,"Fisher, Taylor and Schroeder",North,408080.28,Closed Won,2025-06-15,Lisa Meyer
CON-00239,Kyle Mendoza,omahoney@example.net,8380914003422,Ali-Walls,APAC,81117.19,Qualified,2025-12-16,James Cherry
CON-00240,Elizabeth Haney,thompsonalan@example.net,5017479399112,Hartman-Kelly,West,493001.55,Closed Won,2025-02-19,Steven Harris
CON-00241,Katelyn Russell DDS,adam49@example.com,1934570025795,Garcia and Sons,APAC,316249.77,Closed Won,2024-08-09,Randy Armstrong
CON-00242,Carlos Smith MD,robertperry@example.com,2471643401260,"Jackson, Welch and Harris",South,224115.28,Prospect,2024-10-23,Trevor Miller
CON-00243,Anthony Hines,matthewmoore@example.net,3347680281517,"Hernandez, Burgess and Brown",South,129921.15,Qualified,2024-11-09,Pamela Kemp
CON-00244,Erin Hernandez,pacebilly@example.org,7590756078590,Williams-Becker,North,-295428.25,Prospect,2024-11-16,Suzanne Bailey
CON-00245,Michael Harris,megan87@example.org,7451201994891,Bennett-Anderson,West,318562.54,Qualified,2024-08-09,Victoria Hall
CON-00246,Aaron Brooks,,1549816369481,Foster-Tucker,North,293254.51,Prospect,2025-05-02,Antonio Jones
CON-00247,Melissa Key,ericksonjeffery@example.com,7159900956633,Mosley Ltd,South,70881.46,Prospect,2024-09-01,Katelyn Mccann
CON-00248,Jessica Harris,kelly29@example.org,6040398260995,Clark Ltd,West,90017.82,Qualified,2025-01-25,Ruben Baker
CON-00249,Sarah Smith,pateldustin@example.org,,Perez-Hernandez,North,14686.83,CLOSED WON,2026-02-10,Robert Kelly
CON-00250,William Adams,julie90@example.net,9386449786575,Hernandez and Sons,East,251456.87,Qualified,2025-10-11,Sally Gutierrez
CON-00251,Morgan Navarro,erin10@example.com,0899068863771,Compton and Sons,East,352016.35,Qualified,2026-02-15,Brenda Mcdonald
CON-00252,Veronica Carey,ewiggins@example.org,5217652709677,Keith and Sons,East,112930.46,Closed Won,2025-07-06,Marc Palmer
CON-00253,Melvin Foster,thernandez@example.net,7084219419506,Monroe-Anderson,West,203653.23,Closed Lost,2024-11-22,Alexis Santiago
CON-00254,Ryan Carey,juan70@example.com,4123690549114,"Stone, Andersen and Floyd",North,296536.74,Closed Lost,2024-08-30,Joyce Johnson
CON-00255,Dr. Steven Daniels,sierra13@example.com,1003091961414,Boyd-Hernandez,APAC,198881.89,Qualified,2025-04-03,Kyle Baker
CON-00256,Robert Baldwin,zlin@example.net,,Flores-Davis,North,372302.56,Qualified,2025-08-16,Lee Patel
CON-00257,Kirsten Terry,tjackson@example.org,5739438823727,Johnson Group,APAC,360110.26,Prospect,2025-01-01,Donna Brandt
CON-00258,Jason Watts,wmaldonado@example.net,8875809105105,Price Inc,East,158035.06,Qualified,2025-02-06,Raymond Young
CON-00259,Courtney Padilla,nathan83@example.com,8361108590577,"Rodriguez, Romero and Cabrera",South,145470.01,Proposal,2024-11-21,Caitlyn Castro
CON-00260,Daniel Morton,csmith@example.net,2561776648136,"Burton, Bishop and Morales",APAC,300603.94,Qualified,2024-12-05,Timothy Hill
CON-00261,Aimee Fisher,bbass@example.com,1159487290437,"Jones, Phillips and Guzman",West,34587.1,Prospect,2024-09-11,Michael Bennett
CON-00262,Robert Bennett,kmcdaniel@example.net,7491003137282,Aguirre PLC,West,200661.75,Prospect,2024-06-16,Ryan Patterson
CON-00263,Donald Pennington,elliscynthia@example.com,9144917458875,Hughes-Clark,North,167523.45,Closed Won,2024-09-04,Laura Davis
CON-00264,Scott Bryant,cody72@example.org,8545518343450,Williams-Lara,East,222669.26,Closed Won,2025-08-04,David Steele
CON-00265,Angela Henderson,fosterpeter@example.net,2080651501335,Sullivan Group,South,443723.83,Closed Lost,2025-04-23,Andrew Parker
CON-00266,Steven Rodriguez,thomasperry@example.org,0700132646922,"Ford, Adams and Collier",South,251900.01,Qualified,2026-01-18,
CON-00267,Nathan Harris,annette05@example.org,9603405214669,Hill-Hardy,East,399598.92,Closed Won,2025-06-14,Christina Hunter
CON-00268,Kimberly Wilkerson,mannthomas@example.com,7311946383800,Hammond-Joyce,South,245180.18,Proposal,2025-06-08,William Bowen
CON-00269,Frank Thomas,taylorjulia@example.net,1214300581820,"Miller, Buchanan and Lewis",West,90285.83,Closed Lost,2024-09-06,
CON-00270,Mark Stephenson,michelle49@example.com,7033470385024,"Lee, Meyer and Werner",West,144741.14,Proposal,2024-09-07,Caroline Roberson
CON-00271,Patrick Porter,jorgedunn@example.net,9932750517305,Griffin Inc,West,22029.78,Closed Lost,2024-08-28,Willie Bell
CON-00272,Debra Chavez,turnerjeffrey@example.com,,Wilson-Clark,West,430857.47,Prospect,2024-06-05,Mary Wade
CON-00273,Jason Meyer,alexander27@example.org,,"Clark, George and Johnson",APAC,377793.66,Closed Won,2024-05-14,Jennifer Warner
CON-00274,Michael Cummings,juanperez@example.org,3089771179538,Porter Group,West,22344.43,Proposal,2025-08-15,Matthew Fisher
CON-00275,Christopher Richardson,alexandra34@example.net,9919625611986,Hill and Sons,North,37377.55,Closed Lost,2025-01-07,Tamara Martin
CON-00276,Michelle Nelson,mitchellcharles@example.org,9867494636246,"Young, Lutz and Reid",East,237770.23,Proposal,2025-09-08,Denise Burns
CON-00277,Nicholas Berry,tracyellis@example.com,2809010621085,Bush-Wilkins,North,186182.27,Qualified,2025-10-28,Michele Freeman
CON-00278,Melissa Howard,toddzamora@example.com,8570451508083,Scott PLC,West,174041.56,Proposal,2024-05-14,Jim Oconnor
CON-00279,Melissa Kidd,daniel28@example.org,3021773991786,"Miller, Cardenas and Rosario",South,325283.63,Prospect,2024-12-08,Bryan Crawford
CON-00280,Robert Mckinney,jenna79@example.com,6472353676490,"Lopez, Salinas and Martin",APAC,482037.9,Closed Won,2024-12-04,
CON-00281,Natalie Chen,james88@example.org,4415799169723,Clark-Vasquez,West,-87660.07,Prospect,2025-01-12,Dr. Caroline Campbell
CON-00282,Gary Holder,savagestacy@example.net,2533894148441,Burnett Inc,West,444329.49,Qualified,2024-08-24,Jamie Butler
CON-00283,Stanley Goodwin,ljohnson@example.org,2493336570894,Lamb-Johnson,APAC,29952.55,Prospect,2026-04-29,Alyssa Davidson
CON-00284,Laurie Anderson,browningamy@example.net,8147247190062,Garcia-Davis,APAC,110353.13,Closed Lost,2025-05-24,Annette Johnson
CON-00285,Kyle Welch,jordandavis@example.org,0382937494171,Miles-Jones,North,7747.71,Prospect,2025-06-14,Michael Willis
CON-00286,Jorge Atkinson,kennethsnyder@example.org,,"Johnson, Bowen and Wood",South,135990.5,Closed Won,2025-09-22,Andrew Jennings
CON-00287,Mary Wagner,richard46@example.net,2271300771871,Marquez Ltd,West,390776.74,Proposal,2024-07-02,James Lloyd
CON-00288,Susan Wagner,summerscynthia@example.org,5810712322689,"Smith, Campbell and Johnson",North,406026.53,Prospect,2024-08-18,
CON-00289,Hannah Nelson,christopher60@example.net,3702518045808,Atkinson and Sons,North,320547.91,Closed Lost,2025-06-07,Pamela Jackson
CON-00290,Caitlyn Obrien,benitezjerry@example.org,5622419775965,Herrera-Leon,South,-408392.16,Proposal,2024-09-14,Ronald Graham
CON-00291,Richard Brown,jenniferjones@example.org,8928541444833,Gomez-Cruz,South,382786.27,Proposal,2024-08-31,Glen Christensen
CON-00292,Vicki Brown,danarhodes@example.org,0371124042201,Mccann LLC,South,31852.92,Qualified,2024-11-25,Billy Cordova
CON-00293,Kent Williams,alexandra83@example.com,0042130568759,"Harmon, Chapman and Massey",South,453896.68,Proposal,2024-06-15,Jordan Walker
CON-00294,Melissa Merritt,baileyandrew@example.org,6783253531088,"Jordan, Jensen and Santos",North,183380.29,Proposal,2024-05-06,Mr. Austin Valencia
CON-00295,Alicia Lucas,derek14@example.net,4481516433491,Johnson-Kelly,West,339183.21,Closed Lost,2024-10-29,Mary Smith
CON-00296,Robert Patel,jeffrey52@example.net,0451366115704,Alvarado-Norton,East,115877.56,Prospect,2024-07-29,Peggy Delgado
CON-00297,Martin Thompson,richard98@example.net,1957627770146,Garza-Romero,APAC,324993.26,Prospect,2024-11-02,Richard Zimmerman MD
CON-00298,Janet Esparza,rgarcia@example.net,4872867156838,Mclaughlin-Jones,North,8694.96,Qualified,2026-02-10,Loretta Guerra
CON-00299,Samantha Park,rbrooks@example.org,9099540912570,"Walker, Brown and Chapman",West,373985.63,Qualified,2025-02-14,Kelly Morales
CON-00300,Tanya Harris,gibbsdavid@example.org,3887954538668,Sherman-Wright,APAC,158284.67,Proposal,2025-03-11,Derrick White
CON-00301,Angela Estes,shaun72@example.com,,"Schneider, Rowe and Roach",West,236838.46,Closed Lost,2026-04-17,Elizabeth Leach
CON-00302,Zachary Johnson,jhamilton@example.com,4992342637178,Munoz-Salazar,West,31996.27,Closed Lost,2024-10-10,Zachary Oconnor
CON-00303,David Lucas,heidi51@example.org,7984069667203,Gonzalez Group,East,139737.05,Closed Lost,2024-07-05,Christine Robinson
CON-00304,Whitney Michael,zsmith@example.net,3416914874059,"Davis, Davis and Moore",APAC,440766.66,Qualified,2025-02-20,Eddie Brown
CON-00305,Matthew Mckay,carrilloeric@example.com,2789764756341,Berry Group,South,174965.76,closed won,2026-03-19,Charles Ruiz
CON-00306,Rebecca Smith,moniquegill@example.net,8788087123029,Thomas-Flores,West,58444.63,Qualified,2025-07-24,Terri Sawyer
CON-00307,Jason Richardson,josephmills@example.com,,"Tucker, Mcmillan and Walker",East,278224.96,Proposal,2025-07-12,Ronald Richardson
CON-00308,Cassandra Perez,maloneemily@example.com,1719917211058,Garner-Keith,West,207425.13,Prospect,2026-01-26,Jodi Willis
CON-00309,Julia Brennan,vanessa25@example.com,6223807629457,Mcguire-George,South,356181.55,Closed Won,2025-09-27,Claudia Park
CON-00310,Mrs. Kimberly Park,davislisa@example.com,6694180500838,"Davidson, Armstrong and Cooper",North,267216.25,Proposal,2025-09-09,Karen Carr
CON-00311,Mary Stanley,washingtonjoshua@example.net,8905019336423,"Dunn, Brown and Stewart",North,455673.1,Proposal,2024-12-24,Diane Martin
CON-00312,Jeremy Barnes,heathergardner@example.com,,"Harris, Vincent and Campbell",West,491865.92,Closed Won,2026-01-14,Matthew Morgan
CON-00313,Richard Brandt,kclark@example.net,9215391043655,"Brown, Martin and Lewis",West,441087.3,Closed Won,2026-03-05,Todd Burns
CON-00314,Ryan Wilson,,0298693627301,"Wilkins, Tran and Thomas",West,68477.77,Closed Lost,2026-04-23,William Johnson
CON-00315,Jimmy Jones,bjohnson@example.com,3315492323577,Wright-Johnson,North,141204.15,Closed Won,2024-07-25,Brian Bolton
CON-00316,Angela Diaz,denise68@example.net,3142749534900,Lambert-Ferrell,East,147526.04,Closed Won,2024-06-26,Jessica Cox
CON-00317,Matthew Griffith,gabrielle94@example.org,8892447883168,"Bray, Hawkins and Contreras",East,213986.1,Closed Won,2025-11-16,Alexis Taylor
CON-00318,David Dillon,xmoran@example.net,7564585628049,Thomas-Moreno,West,296276.09,Prospect,2025-08-08,Joseph Shelton
CON-00319,Andrew Hall,njohnson@example.com,8500390162849,Hodges PLC,South,146369.24,Prospect,2025-03-23,Kimberly Kramer
CON-00320,Miguel Navarro,tylermoreno@example.org,8722766360966,"Hall, Valencia and Huber",South,410667.23,Qualified,2025-12-18,Heather Scott DDS
CON-00321,Stephanie Smith,shafferjoshua@example.net,6144801235935,Goodman Ltd,South,192293.58,Closed Won,2026-01-19,Mr. Glen Smith
CON-00322,Kristen Nguyen,xcook@example.com,6832791241687,Mack and Sons,South,168853.43,Closed Won,2024-07-21,Benjamin Harris
CON-00323,Travis Glass,wilsonmatthew@example.com,9796485728847,Villarreal PLC,APAC,205075.62,Prospect,2025-01-26,Dustin Anderson
CON-00324,Eric Edwards,,2682577776135,"Berger, Mccullough and Simmons",North,56506.56,Qualified,2024-06-06,Kimberly Hale
CON-00325,Michael Maxwell,khawkins@example.net,4096001287616,Cordova and Sons,North,247588.64,Prospect,2025-06-12,Julie Brown
CON-00326,Anna Smith,gordonrichard@example.org,1491235516247,Hoffman-Simpson,South,343239.31,Prospect,2025-11-23,Chad Flores
CON-00327,Kimberly Pollard,courtneyjohnson@example.org,,Smith and Sons,North,179850.55,Qualified,2024-08-10,Eric Cox
CON-00328,Katie Reeves,elizabeth12@example.org,1498618854221,"Mcguire, Golden and Oliver",South,-393589.54,Closed Won,2025-07-22,Lisa Morgan
CON-00329,Phillip Barry,jeanrobinson@example.org,7653509008869,Bell-Miller,West,192521.29,Prospect,2026-03-30,Renee Rodriguez
CON-00330,Kathleen Chambers,jodonnell@example.com,,Nguyen Ltd,APAC,212175.09,Proposal,2025-12-13,Janet Noble
CON-00331,Matthew Williams,monica63@example.com,6024828285226,Tran Inc,East,401609.85,Closed Won,2025-01-22,Dr. Anthony Wilson MD
CON-00332,Dawn Johnson,wilsonlynn@example.com,3555338855804,Farrell-Thomas,South,398099.16,Closed Won,2025-06-18,Robert Compton
CON-00333,Jennifer Lane,jennifersweeney@example.com,5079530101359,Johnson Inc,West,285450.32,Prospect,2025-12-05,
CON-00334,Lauren Ramos,jonesnathan@example.com,6787703035656,Sanchez-Perez,East,199385.17,Proposal,2025-03-15,Nicole Matthews
CON-00335,Louis Brown,awilliams@example.org,3560247270175,Anderson Ltd,APAC,218743.52,Prospect,2025-03-05,Robert Shah
CON-00336,Kevin Roberts,sharpbradley@example.com,,Reed PLC,South,106681.36,Closed Won,2024-09-22,Alexis Smith
CON-00337,Devin Martin,ronaldherrera@example.org,2072071155123,"Jackson, Miranda and Long",West,357795.82,Prospect,2025-08-19,Matthew Bailey
CON-00338,Lauren Hernandez,hayesthomas@example.org,5911513169259,"Davis, Forbes and Castillo",West,317484.53,Prospect,2025-05-23,Julie Griffin
CON-00339,Julie Foster,jessica76@example.net,4957990834640,"Smith, Diaz and Richards",East,414503.16,Closed Lost,2026-04-18,Pamela Chambers
CON-00340,Jessica Campos,jeromepayne@example.org,7682721205627,"Robinson, Jackson and Hawkins",North,94714.28,Closed Lost,2024-07-12,
CON-00341,Darrell Hayes,brewerdiana@example.org,3187453947994,"Martin, Edwards and Nguyen",APAC,190138.05,Proposal,2025-11-22,Billy Sparks
CON-00342,Jeffrey Burton,erinreyes@example.com,3253947392975,Black Ltd,South,188674.09,Prospect,2024-06-30,Carol Miller
CON-00343,Cheryl Wallace,martinezoscar@example.com,0869973077305,Haynes Group,West,470343.36,Proposal,2025-02-06,Courtney Hall
CON-00344,Alexander Gonzalez,hharper@example.com,7557711825991,"Smith, Simon and Cook",West,261548.74,Closed Won,2025-10-21,Amy Hernandez
CON-00345,Roy Stewart,,2180158772403,Dixon-Zavala,South,9158.4,Closed Won,2025-09-12,Justin Martinez
CON-00346,Mark George,theresa73@example.net,5286528185339,Harris-Welch,North,441480.17,Proposal,2024-07-06,Arthur King
CON-00347,Kevin Thornton,oharris@example.net,3101470467902,Greer and Sons,APAC,62139.29,Prospect,2026-02-24,Kelly Wells
CON-00348,Jon Alvarado,dbuckley@example.net,6090671210755,Deleon-Alvarez,South,36588.29,Prospect,2026-01-11,Anthony Sanders
CON-00349,Andrew Velez,vcastro@example.com,4042276604677,Kane-Luna,East,367197.37,Closed Won,2025-06-05,Justin George
CON-00350,Michelle Cohen,btapia@example.com,1740508448235,Foster Group,APAC,423603.02,Closed Won,2025-10-30,James Cox
CON-00351,Morgan Braun,banksemily@example.net,,Banks Group,South,95990.09,Prospect,2025-10-10,Joseph Wood
CON-00352,Adrian Middleton,williamscharles@example.net,9047694111170,Kelly LLC,South,490966.53,Proposal,2024-12-09,Michael Clark
